SPECIES,ECO_NAME,latitude,longitude,GARDEN_CODE,INSTITUTION,INFRASPECIFIC_COLLECTIONS_ASSIGNED,FINEST_TAXON_RESOLUTION,ROUNDED_G_RANK,ROUNDED_N_RANK,COSEWIC_DESC,total_accessions_sp,garden_accessions_sp,genebank_accessions_sp,PRIMARY_ASSOCIATED_CROP_COMMON_NAME,UNABLE_TO_ASSIGN_GEO_DISTR,CWR,WUS,NATIVE,PRIMARY_ASSOCIATED_CROP_TYPE_GENERAL_1,PRIMARY_ASSOCIATED_CROP_TYPE_GENERAL_2,SECONDARY_ASSOCIATED_CROP_TYPE_GENERAL,PRIMARY_CROP_OR_WUS_USE_SPECIFIC_1,PRIMARY_CROP_OR_WUS_USE_SPECIFIC_2,PRIMARY_CROP_OR_WUS_USE_SPECIFIC_3,SECONDARY_CROP_OR_WUS_USE_1,TIER,GENEPOOL,CATEGORY,total_CWRs_in_ecoregion,endemic_CWRs_in_ecoregion,total_WUS_in_ecoregion,endemic_WUS_in_ecoregion,total_accessions_w_finest_taxon_res,garden_accessions_w_finest_taxon_res,genebank_accessions_w_finest_taxon_res,scientificName
Taxus canadensis,Great Lakes,43.64517,-80.50513,3,BG,,Y,G5,N5,,25,19,6,Yew,NA,Y,Y,Y,Forest Resources,Medicinals,NA,Forest Resources,Medicinals,,NA,2,NA,2,126,8,240,22,12,8,4,Taxus canadensis Marshall
Taxus canadensis,Great Lakes,43.64517,-80.50513,3,BG,,Y,G5,N5,,25,19,6,Yew,NA,Y,Y,Y,Forest Resources,Medicinals,NA,Forest Resources,Medicinals,,NA,2,NA,2,126,8,240,22,12,8,4,Taxus canadensis Marshall
Taxus canadensis,Hudson Plains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yew,NA,Y,Y,Y,Forest Resources,Medicinals,NA,Forest Resources,Medicinals,,NA,2,NA,2,41,0,97,0,12,8,4,Taxus canadensis Marshall
Taxus canadensis,Northern Appalachian / Acadian,45.95,-66.66666,PGRC,G,,Y,G5,N5,,25,19,6,Yew,NA,Y,Y,Y,Forest Resources,Medicinals,NA,Forest Resources,Medicinals,,NA,2,NA,2,115,6,219,7,12,8,4,Taxus canadensis Marshall
Taxus canadensis,Northern Appalachian / Acadian,45.95,-66.66666,PGRC,G,,Y,G5,N5,,25,19,6,Yew,NA,Y,Y,Y,Forest Resources,Medicinals,NA,Forest Resources,Medicinals,,NA,2,NA,2,115,6,219,7,12,8,4,Taxus canadensis Marshall
Taxus canadensis,Northern Appalachian / Acadian,45.95,-66.66666,PGRC,G,,Y,G5,N5,,25,19,6,Yew,NA,Y,Y,Y,Forest Resources,Medicinals,NA,Forest Resources,Medicinals,,NA,2,NA,2,115,6,219,7,12,8,4,Taxus canadensis Marshall
Taxus canadensis,Northern Appalachian / Acadian,45.95,-66.66666,PGRC,G,,Y,G5,N5,,25,19,6,Yew,NA,Y,Y,Y,Forest Resources,Medicinals,NA,Forest Resources,Medicinals,,NA,2,NA,2,115,6,219,7,12,8,4,Taxus canadensis Marshall
Taxus canadensis,Northern Tallgrass Prairie,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yew,NA,Y,Y,Y,Forest Resources,Medicinals,NA,Forest Resources,Medicinals,,NA,2,NA,2,54,0,92,0,12,8,4,Taxus canadensis Marshall
Taxus canadensis,St. Lawrence - Champlain Valley,44.71084,-76.23209,1,BG,,Y,G5,N5,,25,19,6,Yew,NA,Y,Y,Y,Forest Resources,Medicinals,NA,Forest Resources,Medicinals,,NA,2,NA,2,107,2,210,6,12,8,4,Taxus canadensis Marshall
Taxus canadensis,St. Lawrence - Champlain Valley,45.78675,-73.75208,2,BG,,Y,G5,N5,,25,19,6,Yew,NA,Y,Y,Y,Forest Resources,Medicinals,NA,Forest Resources,Medicinals,,NA,2,NA,2,107,2,210,6,12,8,4,Taxus canadensis Marshall
Taxus canadensis,Superior Mixed Forest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yew,NA,Y,Y,Y,Forest Resources,Medicinals,NA,Forest Resources,Medicinals,,NA,2,NA,2,64,0,128,0,12,8,4,Taxus canadensis Marshall
Thuja occidentalis,Aspen Parkland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,67,1,127,1,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Boreal Plains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,75,1,160,1,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Boreal Shield,46.09816,-77.44905,PGRC,G,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Boreal Shield,45.5,-78,PGRC,G,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Boreal Shield,45,-77.5,PGRC,G,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Boreal Shield,48.17619,-81.18832,1,BG,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Boreal Shield,46.32827,-79.37864,1,BG,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Boreal Shield,46.1087,-77.49182,PGRC,G,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Boreal Shield,46.10224,-77.48015,PGRC,G,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Boreal Shield,46.09819,-77.44514,PGRC,G,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Boreal Shield,45.9,-77.28333,PGRC,G,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Boreal Shield,46.10219,-77.47865,PGRC,G,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Boreal Shield,44.5,-76.5,PGRC,G,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Boreal Shield,46.10612,-77.48918,PGRC,G,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Boreal Shield,46.09765,-77.478,PGRC,G,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Boreal Shield,46.096,-77.47938,PGRC,G,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Boreal Shield,45.6,-77.1,PGRC,G,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Boreal Shield,46.10025,-77.48145,PGRC,G,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Boreal Shield,46.10396,-77.48616,PGRC,G,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Boreal Shield,46.11625,-77.51006,PGRC,G,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Boreal Shield,46.11661,-77.51056,PGRC,G,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Boreal Shield,45.81667,-76.76667,PGRC,G,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Boreal Shield,45.61666,-77.21667,PGRC,G,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Boreal Shield,45.81667,-76.76667,PGRC,G,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Boreal Shield,46.09862,-77.47932,PGRC,G,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Boreal Shield,46.10692,-77.4894,PGRC,G,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Boreal Shield,45.9,-77.28333,PGRC,G,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Boreal Shield,45.96667,-77.3,PGRC,G,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Boreal Shield,46.09815,-77.44155,PGRC,G,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Fescue-Mixed Grass Prairie,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,44,2,92,1,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Great Lakes,43.54174,-80.2118,1,BG,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Great Lakes,43.54174,-80.2118,1,BG,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Great Lakes,43.54174,-80.2118,1,BG,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Great Lakes,43.54174,-80.2118,1,BG,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Great Lakes,43.54174,-80.2118,1,BG,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Great Lakes,43.54174,-80.2118,1,BG,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Great Lakes,43.54174,-80.2118,1,BG,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Great Lakes,43.54174,-80.2118,1,BG,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Great Lakes,43.54174,-80.2118,1,BG,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Great Lakes,43.54174,-80.2118,1,BG,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Great Lakes,43.54174,-80.2118,1,BG,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Great Lakes,43.54174,-80.2118,1,BG,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Great Lakes,43.54174,-80.2118,1,BG,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Great Lakes,43.54174,-80.2118,1,BG,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Great Lakes,43.54174,-80.2118,1,BG,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Great Lakes,43.54174,-80.2118,1,BG,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Great Lakes,43.54174,-80.2118,1,BG,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Great Lakes,43.54174,-80.2118,1,BG,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Great Lakes,43.54174,-80.2118,1,BG,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Great Lakes,46.5,-81,PGRC,G,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Great Lakes,43.54174,-80.2118,1,BG,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Great Lakes,43.54174,-80.2118,1,BG,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Great Lakes,43.79732,-80.49391,3,BG,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Great Lakes,43.38459,-80.84332,3,BG,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Great Lakes,43.38459,-80.84332,3,BG,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Great Lakes,43.38459,-80.84332,3,BG,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Great Lakes,43.38459,-80.84332,3,BG,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Great Lakes,44.69407,-81.26251,1,BG,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Great Lakes,43.54174,-80.2118,1,BG,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Great Lakes,43.54174,-80.2118,1,BG,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Great Lakes,43.54174,-80.2118,1,BG,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Great Lakes,43.54174,-80.2118,1,BG,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Great Lakes,43.54174,-80.2118,1,BG,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Great Lakes,43.54174,-80.2118,1,BG,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Great Lakes,43.54174,-80.2118,1,BG,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Great Lakes,43.54174,-80.2118,1,BG,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Great Lakes,43.54174,-80.2118,1,BG,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Great Lakes,44,-81,PGRC,G,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Great Lakes,44.06176,-81.37333,1,BG,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Great Lakes,44.68509,-81.2549,1,BG,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Great Lakes,43.54174,-80.2118,1,BG,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Great Lakes,43.63547,-80.33675,1,BG,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Great Lakes,43.54174,-80.2118,1,BG,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Great Lakes,44.82031,-81.14419,1,BG,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Great Lakes,45.05651,-81.38355,1,BG,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Great Lakes,43.54174,-80.2118,1,BG,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Great Lakes,43.54174,-80.2118,1,BG,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Great Lakes,43.54174,-80.2118,1,BG,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Great Lakes,43.54174,-80.2118,1,BG,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Great Lakes,43.54174,-80.2118,1,BG,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Great Lakes,43.54174,-80.2118,1,BG,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Great Lakes,43.54174,-80.2118,1,BG,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Great Lakes,43.54174,-80.2118,1,BG,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Great Lakes,45,-79,PGRC,G,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Great Lakes,43.54174,-80.2118,1,BG,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Great Lakes,45.5,-79.5,PGRC,G,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Great Lakes,44.5,-77,PGRC,G,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Great Lakes,44.25,-79,PGRC,G,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Great Lakes,44.25,-80.5,PGRC,G,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Great Lakes,43,-81,PGRC,G,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Great Lakes,43.54174,-80.2118,1,BG,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Great Lakes,43.54174,-80.2118,1,BG,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Great Lakes,43.54174,-80.2118,1,BG,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,193,58,135,Thuja occidentalis L.
Thuja occidentalis,Great Lakes,43,-82,PGRC,G,,Y,G5,N5,,1776,1632,144,Cedar,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,126,8,240,22,193,58,135,Thuja occidentalis L.
